id,content,date,language,tags,title,ratings
377380-167319769574,More(Translated by Google) The prices are excellent and the taste is amazing ... one of the best burger restaurants in Riyadh ... his local problem is crowded (Original) الأسعار ممتازة والطعم أروع ... من أفضل مطاعم البرجر الموجودة بالرياض ... مشكلته المحلي زززحمة,2021-02-08T00:00:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",ACME Restaurant,"{'normalized': 100, 'raw': 5}"
377380-167518522412,More(Translated by Google) In it everything that does not meet in another place (Original) فيه كل شي الذي لا يجتمع في مكان اخر,2021-02-08T00:00:00+00:00,eng,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Taibah Markets,"{'normalized': 80, 'raw': 4}"
377380-167287649922,مسجد كبير ما شاء الله,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s90', 'sentiment': None}]",Khadija Baghlaf Mosque,"{'normalized': 100, 'raw': 5}"
377380-167250376356,"كيكة التمر افضل شي، القهوه العربيه للاسف سيئه جدا، المكان رايق وحلو للجلسه",2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]","Bafarat Cafe, Jeddah","{'normalized': 60, 'raw': 3}"
377380-167520823634,السوق مستواه ما مثل اول,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Gallery Mall,"{'normalized': 60, 'raw': 3}"
377380-189950460073,راقي ولمسة فخامة على تصميم عتيق راقي,2021-11-12T01:59:00+00:00,ara,"[{'value': 'c07bbh0cu1iccnqmcq00', 'sentiment': None}, {'value': 'c9g7o87epd3vh6lri8bg', 'sentiment': None}]",Abha Palace Hotel,"{'normalized': 80, 'raw': 4}"
377380-167518502458,سوق معروف من قديم وجيد,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Taibah Markets,"{'normalized': 40, 'raw': 2}"
377380-190152383087,فندق ممتاز خدمة فوق الوصف استمتعت جدا و اكيد حيكون في زيارة تانية,2021-11-13T21:54:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}]",Sofitel Al Khobar The Corniche,"{'normalized': 100, 'raw': 5}"
377380-167520817039,"More(Translated by Google) Very excellent for families, quiet and not crowded, car parking available and a prime location in Riyadh (Original) ممتاز جدا للعائلات هادئ وغير مزدحم وتوفر مواقف السيارات وموقع متميز في مدينة الرياض ❤️",2021-02-08T00:00:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Gallery Mall,"{'normalized': 100, 'raw': 5}"
377380-167526173316,"More(Translated by Google) A good place to start the Umrah .. God is great, praise be to God (Original) مكان احتوائى لطلوع العمره جيد ..الله اكبر ولله الحمد",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123qg', 'sentiment': None}]",Masjid IJABA (Mubaahila),"{'normalized': 60, 'raw': 3}"
377380-167242450708,الاكل جميل,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",Florya Steak Lounge by etçi Mehmet,"{'normalized': 60, 'raw': 3}"
377380-167228633499,Best biryani,2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]",Chennai Darbar Restaurant Aziziyah,"{'normalized': 80, 'raw': 4}"
377380-167553819084,الصراحه مطعم ماعليه كلام,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122r0', 'sentiment': None}]",Al Mumtaz Restaurant.Dammam.Br.Fakheriya,"{'normalized': 100, 'raw': 5}"
377380-167256264080,مول كبير كبر الشروره,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Hayat Mall,"{'normalized': 100, 'raw': 5}"
377380-167476419115,جيد,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ss0', 'sentiment': None}]",Taya Restaurant Khobar,"{'normalized': 80, 'raw': 4}"
377380-167331582536,جدا ممتازة,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s30', 'sentiment': None}]",Jeddah Corniche waterfront,"{'normalized': 100, 'raw': 5}"
377380-167738903134,"More(Translated by Google) A very nice restaurant, delicious food, the most delicious Indian food. They have a little expensive, but the quality of food deserves success. God willing, I will visit them if I go to Jeddah again ♥ ️ (Original) مطعم جميل جدا الأكل لذيذ الذ اكل هندي اكلته عندهم الاسعار غاليه شوي لكن ع جودة الأكل يستاهل موفقين وان شاءالله لي زيارة لهم اذا رحت جدة ثاني مرة✌ ♥️",2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]",Ginger Leaf,"{'normalized': 100, 'raw': 5}"
377380-167727097648,More(Translated by Google) The restaurant used to be beautiful now many things are different like Quality in eating The quantities are very few per dish compared to the price (Original) المطعم في السابق كان جميل الان اختلفت اشياء كثيرة مثل الجودة في الاكل الكميات جدا قليلة في الصحن مقارنة بالسعر,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]",Nino-(Jeddah),"{'normalized': 20, 'raw': 1}"
377380-167574019174,More(Translated by Google) I ordered my travel from The Chefs The food is of very high quality and delicious (Original) طلبت سفري من ذا شيفز الاكل جودته عاليه جداً ولذييذ,2021-02-08T00:00:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",Cipriani Riyadh,"{'normalized': 100, 'raw': 5}"
377380-167616997828,More(Translated by Google) I like it the importer. And his cooking is sweet and his sessions are acceptable. (Original) يعجبني فيه المستورد. وطبخه حلو وجلساته مقبوله.,2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bja4bb64t6si78up0', 'sentiment': None}]",Twina Park,"{'normalized': 60, 'raw': 3}"
377380-167254439628,اكثر من رائع,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bk44bb64t6si78v80', 'sentiment': None}]",Al Marsah Seafood Restaurant,"{'normalized': 100, 'raw': 5}"
377380-167518362877,More(Translated by Google) A place that combines the present and the past The scent of oud and saffron And luxury bashot stores And shops selling antiques The place is very nice pictures for souvenir and shopping (Original) مكان يجمع بين الحاضر والماضي رائحة العود والزعفرتن ومحلات البشوت الفاخره ومحلات بيع انتياكات المكان جمييل جدا صور لذكرى والتسوق,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Souq Al Zel,"{'normalized': 100, 'raw': 5}"
377380-167522302607,"More(Translated by Google) I like its stores, especially Seera, First Show, Extra Ordinary, and Hady. There is no crowded weekday (Original) احب محلاته خصوصا سيرة و فيرست شو و اكسترا اوردنري وهادي مافيه زحمة ايام الاسبوع",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bjunepd3oq1r125dg', 'sentiment': None}]",Taif International Mall,"{'normalized': 100, 'raw': 5}"
377380-167232750898,"Taste and service first class very kind staffs,there receive style everything awesome",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bdncbb64t6si78ss0', 'sentiment': None}]",Melenzane - Khobar,"{'normalized': 100, 'raw': 5}"
377380-167646816063,"More(Translated by Google) The food is great, but the prices are a little expensive (Original) الاكل رائع بس الاسعار غالية شوية",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",hara masria,"{'normalized': 100, 'raw': 5}"
377380-167320953789,عدم تنظيم ولا يوجد مواقف كافية في الويكند,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",Thaghr Plaza,"{'normalized': 20, 'raw': 1}"
377380-167286370174,الكبتشينو فيها شويه حموضه . . بصراحه ما اعجبتني,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78ss0', 'sentiment': None}]",Qaf Coffee Roasters,"{'normalized': 100, 'raw': 5}"
377380-167338124253,رائعة جدا,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Prince Mohammed Bin Fahd Stadium,"{'normalized': 100, 'raw': 5}"
377380-167331577694,افضل مكان للعائلات في الواجهة البحريه ابحث في قوقل مركز التحكم والمراقبة وخلفه مباشرة منطقة مزروعه وخاصه فالشتاء في وقت النهار لوجود الشجار وكل الخدمات قريبه منك,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s30', 'sentiment': None}]",Jeddah Corniche waterfront,"{'normalized': 100, 'raw': 5}"
377380-167331573611,تم الاهتمام بالكرنيش عن سابق عهد لي به من قبل الامانه بعد إزالة التعديات والعشوايات يعيب عليه قلت المواقف ودورات المياه,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s30', 'sentiment': None}]",Jeddah Corniche waterfront,"{'normalized': 80, 'raw': 4}"
377380-167632544159,"More(Translated by Google) The food is very good and some of the food is excellent, but the place is ordinary and there is not enough parking for cars (Original) الاكل جيد جدا وبعض الأكلات ممتازة بس المكان عاادي ولايوجد مواقف كافيه للسيارات",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Riyadh Chinese Restaurant,"{'normalized': 80, 'raw': 4}"
377380-167518991530,"More(Translated by Google) Very quiet, there are still no shops or restaurants, a place that is dead frank (Original) هاديء جداً، لسة مافتحت المحلات ولا المطاعم ، مكان ميت الصراحة",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Mode Al Faisaliah,"{'normalized': 60, 'raw': 3}"
377380-167728168851,More(Translated by Google) The place is very beautiful for families. There are games and toilets. God honors you. There are security guards. There are restaurants and a coffee shop. Thank you for the owners of this park. Very beautiful. (Original) المكان جدا جميل للعوائل يوجد فيها العاب و دورات مياه الله يكرمكم يوجد فيها حراس أمن يوجد مطاعم و كوفيه وشكرا للي قائمين على هذا المنتزه جدا جميل,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",King Abdullah Park,"{'normalized': 100, 'raw': 5}"
377380-167250376192,غني عن التعريف .. جربت الكورتادو لذييذ اخذت منهم قهوه عربيه ممتازه,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]","Bafarat Cafe, Jeddah","{'normalized': 100, 'raw': 5}"
377380-191352275735,تجربة سيئة أزعاج في الاسياب صعق كهرباء من مكواة الملابس تهريب مياة في الحمام,2021-11-28T08:21:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Pullman Zamzam Madina,"{'normalized': 20, 'raw': 1}"
377380-167516505767,More(Translated by Google) A wonderful complex that includes a large number of gold shops and a very luxurious wedding dresses place. (Original) مجمع رائع يضم عدد كبير من محلات الذهب ومكان مخصص لفساتين الافراح فخمه جدا.,2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Yamama Gold Market,"{'normalized': 100, 'raw': 5}"
377380-167331572333,"كلنا مسؤول ، نعود بحذر ، الازدحام الكبير الذي شهدته مؤخرا الواجهة البحرية ، يوم الجمعة الماضية ، كم نسبة المقيمين الوافدين ، وكم نسبة المواطنين السعوديين ،",2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s30', 'sentiment': None}]",Jeddah Corniche waterfront,"{'normalized': 60, 'raw': 3}"
377380-167516483527,"More(Translated by Google) Unfortunately, all local network stores do not use Mada or Visa (Original) جميع المحلات لا تستخدم الشبكة المحلية مدى او فيزا للأسف",2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Central Fish Market,"{'normalized': 40, 'raw': 2}"
377380-167438616679,One of the most nice places in jeddah cornish,2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}, {'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]",Belajio Resort,"{'normalized': 100, 'raw': 5}"
377380-167728171286,"More(Translated by Google) Nice park, sweet games and treats that are interesting (Original) منتزه جميل العاب حلوه والثيل فيه اهتمام",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",King Abdullah Park,"{'normalized': 100, 'raw': 5}"
377380-167287652189,الي بناء المسجد توفت اليوم ‫الله يرحمها ويرحم موتنا وموتي المسلمين‬ ‫خديجه بغلف في ذمة الله,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s90', 'sentiment': None}]",Khadija Baghlaf Mosque,"{'normalized': 100, 'raw': 5}"
377380-167728164046,"More(Translated by Google) Very excellent and clean. Good for families, youth and children, everything is perfect (Original) ممتاز جدا و نظيف وينفع للعوائل و الشباب و الاطفال كل شيء تمام",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv8sbb64sdb6ukks0', 'sentiment': None}]",King Abdullah Park,"{'normalized': 100, 'raw': 5}"
377380-191735324063,رائع. موقع. مبنى. موظفين.,2021-12-02T17:27:00+00:00,ara,"[{'value': 'c9g8qqc8hb0qun2qahs0', 'sentiment': None}, {'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}, {'value': 'c07bdmkbb64t6si78sj0', 'sentiment': None}]",Bay La Sun Hotel & Marina ( KAEC ),"{'normalized': 100, 'raw': 5}"
377380-167614924198,"More(Translated by Google) After the presence of hotels, markets, and a garden, squares have become objectionable, women and children who are injured, especially the mosque yard (Original) بعد وجود الفنادق والاسواق والحديقة صارت الساحات منكرات ،تبرج نساء واذية من الاطفال وخاصة ساحة المسجد",2021-02-08T00:00:00+00:00,eng,"[{'value': 'c07bja4bb64t6si78uvg', 'sentiment': None}]",Masjid Ayesha Miqat For Makkah,"{'normalized': 20, 'raw': 1}"
377380-167331573638,احلى مكان,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s30', 'sentiment': None}]",Jeddah Corniche waterfront,"{'normalized': 100, 'raw': 5}"
377380-167256264079,مطعم اوشال اكله لذيذ فيه,2021-02-08T00:00:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Hayat Mall,"{'normalized': 100, 'raw': 5}"
